TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,MATCHUP,WL,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,PLUS_MINUS,SEASON_TYPE
1610612751,BKN,Brooklyn Nets,2022-02-02,BKN @ SAC,L,101,40,22,7,12,13,0.488,0.32,0.786,-11,Regular Season
1610612752,NYK,New York Knicks,2022-02-02,NYK vs. MEM,L,108,48,23,5,10,15,0.432,0.333,0.769,-12,Regular Season
1610612753,ORL,Orlando Magic,2022-02-02,ORL @ IND,W,119,52,29,5,3,12,0.442,0.314,0.923,1,Regular Season
1610612754,IND,Indiana Pacers,2022-02-02,IND vs. ORL,L,118,46,25,7,1,8,0.449,0.438,0.696,-1,Regular Season
1610612755,PHI,Philadelphia 76ers,2022-02-02,PHI vs. WAS,L,103,41,23,2,4,4,0.451,0.407,0.769,-3,Regular Season
1610612757,POR,Portland Trail Blazers,2022-02-02,POR @ LAL,L,94,55,23,11,3,13,0.357,0.333,0.526,-5,Regular Season
1610612758,SAC,Sacramento Kings,2022-02-02,SAC vs. BKN,W,112,48,23,8,7,14,0.441,0.333,0.889,11,Regular Season
1610612760,OKC,Oklahoma City Thunder,2022-02-02,OKC @ DAL,W,120,50,25,6,8,20,0.477,0.459,0.84,6,Regular Season
1610612762,UTA,Utah Jazz,2022-02-02,UTA vs. DEN,W,108,37,21,8,4,8,0.488,0.241,0.773,4,Regular Season
1610612763,MEM,Memphis Grizzlies,2022-02-02,MEM @ NYK,W,120,51,30,11,5,11,0.431,0.41,0.696,12,Regular Season
1610612764,WAS,Washington Wizards,2022-02-02,WAS @ PHI,W,106,52,25,1,5,10,0.456,0.409,0.789,3,Regular Season
1610612766,CHA,Charlotte Hornets,2022-02-02,CHA @ BOS,L,107,46,18,12,4,16,0.425,0.3,0.778,-6,Regular Season
1610612737,ATL,Atlanta Hawks,2022-02-03,ATL vs. PHX,W,124,41,25,6,1,15,0.524,0.5,0.727,9,Regular Season
1610612741,CHI,Chicago Bulls,2022-02-03,CHI @ TOR,L,120,51,30,8,7,17,0.478,0.414,0.917,-7,Regular Season
1610612744,GSW,Golden State Warriors,2022-02-03,GSW vs. SAC,W,126,40,27,11,3,16,0.56,0.476,0.75,12,Regular Season
1610612746,LAC,LA Clippers,2022-02-03,LAC vs. LAL,W,111,43,29,5,6,10,0.517,0.433,0.545,1,Regular Season
1610612747,LAL,Los Angeles Lakers,2022-02-03,LAL @ LAC,L,110,44,19,6,6,11,0.466,0.379,0.68,-1,Regular Season
1610612748,MIA,Miami Heat,2022-02-03,MIA @ SAS,W,112,42,27,13,3,14,0.506,0.4,0.889,17,Regular Season
1610612750,MIN,Minnesota Timberwolves,2022-02-03,MIN @ DET,W,128,42,29,11,3,14,0.506,0.441,0.893,11,Regular Season
1610612756,PHX,Phoenix Suns,2022-02-03,PHX @ ATL,L,115,39,30,11,2,11,0.523,0.281,0.778,-9,Regular Season
1610612758,SAC,Sacramento Kings,2022-02-03,SAC @ GSW,L,114,25,29,13,3,16,0.525,0.355,0.826,-12,Regular Season
1610612759,SAS,San Antonio Spurs,2022-02-03,SAS vs. MIA,L,95,43,21,9,5,17,0.375,0.242,0.711,-17,Regular Season
1610612761,TOR,Toronto Raptors,2022-02-03,TOR vs. CHI,W,127,58,30,10,5,12,0.425,0.389,0.895,7,Regular Season
1610612765,DET,Detroit Pistons,2022-02-03,DET vs. MIN,L,117,45,27,3,6,16,0.44,0.326,0.786,-11,Regular Season
1610612737,ATL,Atlanta Hawks,2022-02-04,ATL @ TOR,L,114,40,27,12,4,9,0.462,0.31,0.905,-11,Regular Season
1610612738,BOS,Boston Celtics,2022-02-04,BOS @ DET,W,102,55,23,4,9,14,0.451,0.321,0.76,9,Regular Season
1610612739,CLE,Cleveland Cavaliers,2022-02-04,CLE @ CHA,W,102,51,26,7,0,12,0.4,0.4,0.8,1,Regular Season
1610612740,NOP,New Orleans Pelicans,2022-02-04,NOP @ DEN,W,113,38,27,8,5,15,0.56,0.32,0.913,8,Regular Season
1610612741,CHI,Chicago Bulls,2022-02-04,CHI @ IND,W,122,43,30,5,6,9,0.544,0.231,0.783,7,Regular Season
1610612742,DAL,Dallas Mavericks,2022-02-04,DAL vs. PHI,W,107,40,22,8,0,11,0.459,0.294,0.826,9,Regular Season
1610612743,DEN,Denver Nuggets,2022-02-04,DEN vs. NOP,L,105,31,22,9,4,15,0.449,0.463,0.941,-8,Regular Season
1610612745,HOU,Houston Rockets,2022-02-04,HOU @ SAS,L,106,35,15,9,6,19,0.434,0.333,0.793,-25,Regular Season
1610612751,BKN,Brooklyn Nets,2022-02-04,BKN @ UTA,L,102,42,25,10,2,10,0.414,0.353,0.727,-23,Regular Season
1610612754,IND,Indiana Pacers,2022-02-04,IND vs. CHI,L,115,37,25,3,3,13,0.495,0.444,1.0,-7,Regular Season
1610612755,PHI,Philadelphia 76ers,2022-02-04,PHI @ DAL,L,98,36,23,5,5,14,0.514,0.333,0.739,-9,Regular Season
1610612757,POR,Portland Trail Blazers,2022-02-04,POR vs. OKC,L,93,53,18,7,4,12,0.396,0.182,0.7,-3,Regular Season
1610612759,SAS,San Antonio Spurs,2022-02-04,SAS vs. HOU,W,131,44,33,14,5,13,0.573,0.464,0.8,25,Regular Season
1610612760,OKC,Oklahoma City Thunder,2022-02-04,OKC @ POR,W,96,52,24,5,6,15,0.379,0.357,0.714,3,Regular Season
1610612761,TOR,Toronto Raptors,2022-02-04,TOR vs. ATL,W,125,45,29,7,4,17,0.568,0.63,0.889,11,Regular Season
1610612762,UTA,Utah Jazz,2022-02-04,UTA vs. BKN,W,125,50,33,7,5,18,0.565,0.447,0.857,23,Regular Season
1610612765,DET,Detroit Pistons,2022-02-04,DET vs. BOS,L,93,56,18,5,4,11,0.327,0.385,0.75,-9,Regular Season
1610612766,CHA,Charlotte Hornets,2022-02-04,CHA vs. CLE,L,101,52,27,9,2,14,0.413,0.326,0.917,-1,Regular Season
1610612747,LAL,Los Angeles Lakers,2022-02-05,LAL vs. NYK,W,122,57,29,8,7,13,0.471,0.265,0.607,7,Regular Season
1610612748,MIA,Miami Heat,2022-02-05,MIA @ CHA,W,104,49,27,14,6,12,0.418,0.344,0.944,18,Regular Season
1610612749,MIL,Milwaukee Bucks,2022-02-05,MIL @ POR,W,137,44,36,9,6,10,0.533,0.46,0.727,29,Regular Season
1610612752,NYK,New York Knicks,2022-02-05,NYK @ LAL,L,115,56,24,8,4,14,0.398,0.289,0.722,-7,Regular Season
1610612753,ORL,Orlando Magic,2022-02-05,ORL vs. MEM,L,115,38,27,2,2,9,0.433,0.354,0.69,-20,Regular Season
1610612756,PHX,Phoenix Suns,2022-02-05,PHX @ WAS,W,95,64,26,6,7,10,0.404,0.258,0.5,15,Regular Season
1610612757,POR,Portland Trail Blazers,2022-02-05,POR vs. MIL,L,108,38,25,6,6,16,0.482,0.311,0.571,-29,Regular Season
1610612758,SAC,Sacramento Kings,2022-02-05,SAC vs. OKC,W,113,47,30,13,4,16,0.518,0.375,0.682,10,Regular Season
1610612760,OKC,Oklahoma City Thunder,2022-02-05,OKC @ SAC,L,103,41,23,8,1,14,0.483,0.3,0.625,-10,Regular Season
1610612763,MEM,Memphis Grizzlies,2022-02-05,MEM @ ORL,W,135,62,33,6,5,8,0.505,0.333,0.727,20,Regular Season
1610612764,WAS,Washington Wizards,2022-02-05,WAS vs. PHX,L,80,42,14,8,4,9,0.353,0.208,0.789,-15,Regular Season
1610612766,CHA,Charlotte Hornets,2022-02-05,CHA vs. MIA,L,86,50,23,4,5,20,0.384,0.278,0.625,-18,Regular Season
1610612737,ATL,Atlanta Hawks,2022-02-06,ATL @ DAL,L,94,50,21,7,4,12,0.389,0.2,0.938,-9,Regular Season
1610612738,BOS,Boston Celtics,2022-02-06,BOS @ ORL,W,116,55,29,9,6,16,0.455,0.283,0.929,33,Regular Season
1610612739,CLE,Cleveland Cavaliers,2022-02-06,CLE vs. IND,W,98,50,25,9,5,11,0.405,0.344,0.679,13,Regular Season
1610612740,NOP,New Orleans Pelicans,2022-02-06,NOP @ HOU,W,120,33,29,12,4,13,0.532,0.414,0.722,13,Regular Season
1610612741,CHI,Chicago Bulls,2022-02-06,CHI vs. PHI,L,108,38,21,3,4,8,0.481,0.269,0.885,-11,Regular Season
1610612742,DAL,Dallas Mavericks,2022-02-06,DAL vs. ATL,W,103,48,25,8,5,16,0.432,0.444,0.846,9,Regular Season
1610612743,DEN,Denver Nuggets,2022-02-06,DEN vs. BKN,W,124,55,37,7,2,11,0.521,0.313,0.762,20,Regular Season
1610612745,HOU,Houston Rockets,2022-02-06,HOU vs. NOP,L,107,33,28,5,7,18,0.476,0.356,0.688,-13,Regular Season
1610612746,LAC,LA Clippers,2022-02-06,LAC vs. MIL,L,113,44,26,6,2,10,0.417,0.391,0.938,-24,Regular Season
1610612749,MIL,Milwaukee Bucks,2022-02-06,MIL @ LAC,W,137,50,28,6,4,10,0.545,0.5,0.815,24,Regular Season
1610612750,MIN,Minnesota Timberwolves,2022-02-06,MIN vs. DET,W,118,51,27,6,7,10,0.462,0.472,0.81,13,Regular Season
1610612751,BKN,Brooklyn Nets,2022-02-06,BKN @ DEN,L,104,36,24,8,9,10,0.414,0.39,0.727,-20,Regular Season
1610612753,ORL,Orlando Magic,2022-02-06,ORL vs. BOS,L,83,40,17,8,5,19,0.358,0.192,0.952,-33,Regular Season
1610612754,IND,Indiana Pacers,2022-02-06,IND @ CLE,L,85,47,17,5,2,19,0.373,0.258,0.882,-13,Regular Season
1610612755,PHI,Philadelphia 76ers,2022-02-06,PHI @ CHI,W,119,38,29,5,5,11,0.536,0.5,0.81,11,Regular Season
1610612765,DET,Detroit Pistons,2022-02-06,DET @ MIN,L,105,47,28,6,9,11,0.421,0.375,0.684,-13,Regular Season
1610612741,CHI,Chicago Bulls,2022-02-07,CHI vs. PHX,L,124,40,18,7,2,9,0.478,0.385,0.903,-3,Regular Season
1610612744,GSW,Golden State Warriors,2022-02-07,GSW @ OKC,W,110,40,30,12,3,15,0.5,0.349,0.765,12,Regular Season
1610612748,MIA,Miami Heat,2022-02-07,MIA @ WAS,W,121,37,29,9,1,19,0.566,0.563,0.81,21,Regular Season
1610612752,NYK,New York Knicks,2022-02-07,NYK @ UTA,L,104,56,18,8,3,16,0.379,0.242,0.686,-9,Regular Season
1610612756,PHX,Phoenix Suns,2022-02-07,PHX @ CHI,W,127,44,31,5,5,11,0.544,0.375,0.895,3,Regular Season
1610612760,OKC,Oklahoma City Thunder,2022-02-07,OKC vs. GSW,L,98,50,21,8,2,18,0.411,0.306,0.765,-12,Regular Season
1610612761,TOR,Toronto Raptors,2022-02-07,TOR @ CHA,W,116,51,21,9,5,18,0.488,0.429,0.655,15,Regular Season
1610612762,UTA,Utah Jazz,2022-02-07,UTA vs. NYK,W,113,49,19,6,6,12,0.419,0.25,0.852,9,Regular Season
1610612764,WAS,Washington Wizards,2022-02-07,WAS vs. MIA,L,100,33,25,10,0,17,0.45,0.226,0.913,-21,Regular Season
1610612766,CHA,Charlotte Hornets,2022-02-07,CHA vs. TOR,L,101,38,28,11,4,13,0.411,0.225,0.875,-15,Regular Season
1610612737,ATL,Atlanta Hawks,2022-02-08,ATL vs. IND,W,133,43,36,8,7,16,0.578,0.515,0.75,21,Regular Season
1610612738,BOS,Boston Celtics,2022-02-08,BOS @ BKN,W,126,52,32,6,8,14,0.549,0.35,0.75,35,Regular Season
1610612740,NOP,New Orleans Pelicans,2022-02-08,NOP vs. HOU,W,110,43,27,10,10,19,0.525,0.25,0.9,13,Regular Season
1610612742,DAL,Dallas Mavericks,2022-02-08,DAL vs. DET,W,116,47,24,10,5,13,0.506,0.5,0.783,30,Regular Season
1610612743,DEN,Denver Nuggets,2022-02-08,DEN vs. NYK,W,132,52,31,5,1,13,0.541,0.41,0.774,17,Regular Season
1610612745,HOU,Houston Rockets,2022-02-08,HOU @ NOP,L,97,47,19,8,3,21,0.372,0.31,0.645,-13,Regular Season
1610612746,LAC,LA Clippers,2022-02-08,LAC @ MEM,L,109,40,25,8,7,17,0.449,0.355,0.75,-26,Regular Season
1610612747,LAL,Los Angeles Lakers,2022-02-08,LAL vs. MIL,L,116,41,28,7,6,16,0.518,0.313,0.6,-15,Regular Season
1610612749,MIL,Milwaukee Bucks,2022-02-08,MIL @ LAL,W,131,42,31,10,4,12,0.542,0.417,0.6,15,Regular Season
1610612750,MIN,Minnesota Timberwolves,2022-02-08,MIN @ SAC,W,134,49,34,10,4,14,0.481,0.5,0.706,20,Regular Season
1610612751,BKN,Brooklyn Nets,2022-02-08,BKN vs. BOS,L,91,40,22,6,4,14,0.384,0.278,0.385,-35,Regular Season
1610612752,NYK,New York Knicks,2022-02-08,NYK @ DEN,L,115,41,25,9,3,9,0.446,0.349,0.833,-17,Regular Season
1610612753,ORL,Orlando Magic,2022-02-08,ORL @ POR,W,113,50,34,8,7,15,0.489,0.5,0.75,18,Regular Season
1610612754,IND,Indiana Pacers,2022-02-08,IND @ ATL,L,112,43,22,10,4,13,0.398,0.323,0.848,-21,Regular Season
1610612755,PHI,Philadelphia 76ers,2022-02-08,PHI vs. PHX,L,109,44,24,7,4,15,0.461,0.313,0.944,-5,Regular Season
1610612756,PHX,Phoenix Suns,2022-02-08,PHX @ PHI,W,114,48,27,7,5,8,0.453,0.231,0.917,5,Regular Season
1610612757,POR,Portland Trail Blazers,2022-02-08,POR vs. ORL,L,95,50,21,9,5,13,0.352,0.289,0.769,-18,Regular Season
1610612758,SAC,Sacramento Kings,2022-02-08,SAC vs. MIN,L,114,38,29,4,3,19,0.494,0.36,0.885,-20,Regular Season
1610612763,MEM,Memphis Grizzlies,2022-02-08,MEM vs. LAC,W,135,55,26,12,6,13,0.515,0.346,0.8,26,Regular Season
1610612765,DET,Detroit Pistons,2022-02-08,DET @ DAL,L,86,45,20,5,2,15,0.379,0.167,0.682,-30,Regular Season
1610612739,CLE,Cleveland Cavaliers,2022-02-09,CLE vs. SAS,W,105,51,18,8,2,15,0.476,0.429,0.75,13,Regular Season
1610612741,CHI,Chicago Bulls,2022-02-09,CHI @ CHA,W,121,40,27,4,5,14,0.561,0.485,0.684,12,Regular Season
1610612744,GSW,Golden State Warriors,2022-02-09,GSW @ UTA,L,85,35,17,8,3,13,0.359,0.372,0.765,-26,Regular Season
1610612747,LAL,Los Angeles Lakers,2022-02-09,LAL @ POR,L,105,38,29,7,7,21,0.554,0.459,0.462,-2,Regular Season
1610612750,MIN,Minnesota Timberwolves,2022-02-09,MIN @ SAC,L,119,34,28,4,6,10,0.449,0.348,0.833,-13,Regular Season
1610612757,POR,Portland Trail Blazers,2022-02-09,POR vs. LAL,W,107,41,26,15,3,11,0.472,0.313,0.813,2,Regular Season
1610612758,SAC,Sacramento Kings,2022-02-09,SAC vs. MIN,W,132,51,32,4,7,14,0.516,0.4,0.889,13,Regular Season
1610612759,SAS,San Antonio Spurs,2022-02-09,SAS @ CLE,L,92,46,24,8,4,13,0.384,0.242,0.727,-13,Regular Season
1610612760,OKC,Oklahoma City Thunder,2022-02-09,OKC vs. TOR,L,98,45,28,11,4,18,0.414,0.298,0.857,-19,Regular Season
1610612761,TOR,Toronto Raptors,2022-02-09,TOR @ OKC,W,117,45,22,9,4,16,0.511,0.371,1.0,19,Regular Season
1610612762,UTA,Utah Jazz,2022-02-09,UTA vs. GSW,W,111,52,26,3,9,12,0.461,0.333,0.706,26,Regular Season
1610612766,CHA,Charlotte Hornets,2022-02-09,CHA vs. CHI,L,109,43,26,7,1,9,0.43,0.302,0.696,-12,Regular Season
1610612740,NOP,New Orleans Pelicans,2022-02-10,NOP vs. MIA,L,97,39,19,8,6,17,0.424,0.268,0.875,-15,Regular Season
1610612742,DAL,Dallas Mavericks,2022-02-10,DAL vs. LAC,W,112,41,19,4,3,14,0.487,0.333,0.852,7,Regular Season
1610612744,GSW,Golden State Warriors,2022-02-10,GSW vs. NYK,L,114,38,27,4,5,8,0.462,0.333,0.882,-2,Regular Season
1610612745,HOU,Houston Rockets,2022-02-10,HOU vs. TOR,L,120,41,25,5,4,21,0.524,0.421,0.6,-19,Regular Season
1610612746,LAC,LA Clippers,2022-02-10,LAC @ DAL,L,105,31,24,9,2,10,0.481,0.391,0.72,-7,Regular Season
1610612748,MIA,Miami Heat,2022-02-10,MIA @ NOP,W,112,43,25,12,4,14,0.481,0.313,0.857,15,Regular Season
1610612749,MIL,Milwaukee Bucks,2022-02-10,MIL @ PHX,L,107,39,18,6,4,14,0.455,0.263,0.68,-24,Regular Season
1610612751,BKN,Brooklyn Nets,2022-02-10,BKN @ WAS,L,112,42,19,6,3,10,0.464,0.345,0.857,-1,Regular Season
1610612752,NYK,New York Knicks,2022-02-10,NYK @ GSW,W,116,51,24,3,3,15,0.433,0.389,0.727,2,Regular Season
1610612756,PHX,Phoenix Suns,2022-02-10,PHX vs. MIL,W,131,43,35,10,2,8,0.567,0.3,0.69,24,Regular Season
1610612761,TOR,Toronto Raptors,2022-02-10,TOR @ HOU,W,139,37,25,12,3,12,0.546,0.385,0.818,19,Regular Season
1610612763,MEM,Memphis Grizzlies,2022-02-10,MEM @ DET,W,132,60,32,6,4,13,0.478,0.5,0.69,25,Regular Season
1610612764,WAS,Washington Wizards,2022-02-10,WAS vs. BKN,W,113,41,29,7,5,12,0.506,0.355,0.889,1,Regular Season
1610612765,DET,Detroit Pistons,2022-02-10,DET vs. MEM,L,107,40,27,4,7,10,0.436,0.2,0.857,-25,Regular Season
1610612737,ATL,Atlanta Hawks,2022-02-11,ATL vs. SAS,L,121,49,28,10,5,14,0.456,0.326,0.867,-15,Regular Season
1610612738,BOS,Boston Celtics,2022-02-11,BOS vs. DEN,W,108,54,24,13,8,12,0.396,0.27,0.733,6,Regular Season
1610612739,CLE,Cleveland Cavaliers,2022-02-11,CLE @ IND,W,120,32,20,12,7,13,0.531,0.375,0.833,7,Regular Season
1610612741,CHI,Chicago Bulls,2022-02-11,CHI vs. MIN,W,134,43,32,6,3,15,0.632,0.452,0.769,12,Regular Season
1610612743,DEN,Denver Nuggets,2022-02-11,DEN @ BOS,L,102,52,23,7,6,21,0.433,0.25,0.722,-6,Regular Season
1610612750,MIN,Minnesota Timberwolves,2022-02-11,MIN @ CHI,L,122,32,32,7,4,9,0.5,0.325,0.813,-12,Regular Season
1610612753,ORL,Orlando Magic,2022-02-11,ORL @ UTA,L,99,40,23,12,5,18,0.44,0.371,0.75,-15,Regular Season
1610612754,IND,Indiana Pacers,2022-02-11,IND vs. CLE,L,113,38,25,9,4,23,0.472,0.474,0.688,-7,Regular Season
1610612755,PHI,Philadelphia 76ers,2022-02-11,PHI vs. OKC,W,100,55,19,7,10,11,0.387,0.269,0.808,13,Regular Season
1610612759,SAS,San Antonio Spurs,2022-02-11,SAS @ ATL,W,136,41,37,11,4,14,0.556,0.563,0.857,15,Regular Season
1610612760,OKC,Oklahoma City Thunder,2022-02-11,OKC @ PHI,L,87,52,21,6,8,16,0.389,0.171,0.917,-13,Regular Season
1610612762,UTA,Utah Jazz,2022-02-11,UTA vs. ORL,W,114,50,22,15,5,16,0.449,0.317,0.875,15,Regular Season
1610612765,DET,Detroit Pistons,2022-02-11,DET vs. CHA,L,119,45,32,10,6,18,0.471,0.343,0.611,-22,Regular Season
1610612766,CHA,Charlotte Hornets,2022-02-11,CHA @ DET,W,141,51,36,13,2,18,0.557,0.429,0.652,22,Regular Season
1610612739,CLE,Cleveland Cavaliers,2022-02-12,CLE @ PHI,L,93,34,21,3,3,17,0.468,0.333,0.867,-10,Regular Season
1610612740,NOP,New Orleans Pelicans,2022-02-12,NOP vs. SAS,L,114,46,22,2,4,15,0.494,0.344,0.85,-10,Regular Season
1610612741,CHI,Chicago Bulls,2022-02-12,CHI vs. OKC,W,106,57,20,6,3,13,0.449,0.28,0.826,5,Regular Season
1610612742,DAL,Dallas Mavericks,2022-02-12,DAL vs. LAC,L,97,44,16,4,0,14,0.412,0.385,0.632,-2,Regular Season
1610612743,DEN,Denver Nuggets,2022-02-12,DEN @ TOR,W,110,50,28,5,3,18,0.464,0.378,0.857,1,Regular Season
1610612744,GSW,Golden State Warriors,2022-02-12,GSW vs. LAL,W,117,50,24,4,3,9,0.444,0.316,0.735,2,Regular Season
1610612746,LAC,LA Clippers,2022-02-12,LAC @ DAL,W,99,42,23,7,4,14,0.524,0.318,0.545,2,Regular Season
1610612747,LAL,Los Angeles Lakers,2022-02-12,LAL @ GSW,L,115,48,25,5,6,9,0.466,0.407,0.667,-2,Regular Season
1610612748,MIA,Miami Heat,2022-02-12,MIA vs. BKN,W,115,52,20,6,1,15,0.5,0.345,0.793,4,Regular Season
1610612751,BKN,Brooklyn Nets,2022-02-12,BKN @ MIA,L,111,41,16,12,2,8,0.452,0.3,0.682,-4,Regular Season
1610612752,NYK,New York Knicks,2022-02-12,NYK @ POR,L,103,41,19,6,6,13,0.383,0.308,0.853,-9,Regular Season
1610612753,ORL,Orlando Magic,2022-02-12,ORL @ PHX,L,105,44,25,2,2,15,0.425,0.366,0.667,-27,Regular Season
1610612755,PHI,Philadelphia 76ers,2022-02-12,PHI vs. CLE,W,103,40,24,13,5,13,0.481,0.455,0.81,10,Regular Season
1610612756,PHX,Phoenix Suns,2022-02-12,PHX vs. ORL,W,132,52,40,8,2,7,0.524,0.441,0.7,27,Regular Season
1610612757,POR,Portland Trail Blazers,2022-02-12,POR vs. NYK,W,112,51,29,3,2,17,0.476,0.375,0.85,9,Regular Season
1610612758,SAC,Sacramento Kings,2022-02-12,SAC @ WAS,W,123,42,27,4,2,14,0.566,0.429,0.862,13,Regular Season
1610612759,SAS,San Antonio Spurs,2022-02-12,SAS @ NOP,W,124,34,26,9,5,5,0.505,0.378,0.842,10,Regular Season
1610612760,OKC,Oklahoma City Thunder,2022-02-12,OKC @ CHI,L,101,43,22,8,10,8,0.386,0.306,0.733,-5,Regular Season
1610612761,TOR,Toronto Raptors,2022-02-12,TOR vs. DEN,L,109,35,22,11,1,7,0.489,0.353,0.647,-1,Regular Season
1610612763,MEM,Memphis Grizzlies,2022-02-12,MEM @ CHA,W,125,57,31,11,8,17,0.49,0.333,0.606,7,Regular Season
1610612764,WAS,Washington Wizards,2022-02-12,WAS vs. SAC,L,110,32,26,11,3,10,0.466,0.342,0.714,-13,Regular Season
1610612766,CHA,Charlotte Hornets,2022-02-12,CHA vs. MEM,L,118,53,28,7,6,17,0.402,0.311,0.788,-7,Regular Season
1610612737,ATL,Atlanta Hawks,2022-02-13,ATL @ BOS,L,95,48,18,6,3,13,0.366,0.316,1.0,-10,Regular Season
1610612738,BOS,Boston Celtics,2022-02-13,BOS vs. ATL,W,105,54,21,5,6,12,0.424,0.289,0.815,10,Regular Season
1610612750,MIN,Minnesota Timberwolves,2022-02-13,MIN @ IND,W,129,38,23,8,8,14,0.512,0.529,0.893,9,Regular Season
1610612754,IND,Indiana Pacers,2022-02-13,IND vs. MIN,L,120,54,28,5,6,13,0.441,0.289,0.773,-9,Regular Season
1610612740,NOP,New Orleans Pelicans,2022-02-14,NOP vs. TOR,W,120,47,36,4,7,14,0.584,0.457,0.875,30,Regular Season
1610612741,CHI,Chicago Bulls,2022-02-14,CHI vs. SAS,W,120,53,25,3,3,16,0.523,0.417,0.857,11,Regular Season
1610612743,DEN,Denver Nuggets,2022-02-14,DEN vs. ORL,W,121,52,25,7,2,23,0.477,0.4,0.913,10,Regular Season
1610612744,GSW,Golden State Warriors,2022-02-14,GSW @ LAC,L,104,38,23,7,3,14,0.453,0.39,0.769,-15,Regular Season
1610612745,HOU,Houston Rockets,2022-02-14,HOU @ UTA,L,101,33,23,5,4,12,0.422,0.324,0.679,-34,Regular Season
1610612746,LAC,LA Clippers,2022-02-14,LAC vs. GSW,W,119,43,25,6,3,12,0.565,0.441,0.533,15,Regular Season
1610612749,MIL,Milwaukee Bucks,2022-02-14,MIL vs. POR,L,107,43,18,8,3,13,0.427,0.317,0.75,-15,Regular Season
1610612751,BKN,Brooklyn Nets,2022-02-14,BKN vs. SAC,W,109,49,25,7,5,18,0.512,0.346,0.933,24,Regular Season
1610612752,NYK,New York Knicks,2022-02-14,NYK vs. OKC,L,123,56,28,8,12,14,0.417,0.3,0.818,-4,Regular Season
1610612753,ORL,Orlando Magic,2022-02-14,ORL @ DEN,L,111,42,24,16,5,15,0.44,0.282,0.87,-10,Regular Season
1610612757,POR,Portland Trail Blazers,2022-02-14,POR @ MIL,W,122,58,30,8,6,14,0.455,0.419,0.737,15,Regular Season
1610612758,SAC,Sacramento Kings,2022-02-14,SAC @ BKN,L,85,43,12,8,4,18,0.344,0.257,0.778,-24,Regular Season
1610612759,SAS,San Antonio Spurs,2022-02-14,SAS @ CHI,L,109,33,28,9,2,7,0.478,0.3,0.714,-11,Regular Season
1610612760,OKC,Oklahoma City Thunder,2022-02-14,OKC @ NYK,W,127,46,28,9,1,11,0.5,0.382,0.667,4,Regular Season
1610612761,TOR,Toronto Raptors,2022-02-14,TOR @ NOP,L,90,44,8,7,3,8,0.305,0.235,0.774,-30,Regular Season
1610612762,UTA,Utah Jazz,2022-02-14,UTA vs. HOU,W,135,53,34,6,5,13,0.551,0.45,0.864,34,Regular Season
1610612764,WAS,Washington Wizards,2022-02-14,WAS vs. DET,W,103,45,21,8,3,15,0.471,0.31,0.778,9,Regular Season
1610612765,DET,Detroit Pistons,2022-02-14,DET @ WAS,L,94,44,19,7,3,12,0.376,0.348,0.815,-9,Regular Season
1610612737,ATL,Atlanta Hawks,2022-02-15,ATL vs. CLE,W,124,35,25,9,4,11,0.538,0.424,0.889,8,Regular Season
1610612738,BOS,Boston Celtics,2022-02-15,BOS @ PHI,W,135,51,28,2,10,11,0.561,0.556,0.818,48,Regular Season
1610612739,CLE,Cleveland Cavaliers,2022-02-15,CLE @ ATL,L,116,39,30,8,3,13,0.511,0.39,0.833,-8,Regular Season
1610612740,NOP,New Orleans Pelicans,2022-02-15,NOP vs. MEM,L,109,34,20,7,5,15,0.5,0.154,0.85,-12,Regular Season
1610612742,DAL,Dallas Mavericks,2022-02-15,DAL @ MIA,W,107,38,27,5,7,9,0.447,0.439,0.636,8,Regular Season
1610612746,LAC,LA Clippers,2022-02-15,LAC @ PHX,L,96,46,26,11,9,14,0.412,0.286,0.667,-7,Regular Season
1610612748,MIA,Miami Heat,2022-02-15,MIA vs. DAL,L,99,48,19,1,2,12,0.417,0.259,0.815,-8,Regular Season
1610612749,MIL,Milwaukee Bucks,2022-02-15,MIL vs. IND,W,128,47,28,7,0,15,0.558,0.345,0.733,9,Regular Season
1610612750,MIN,Minnesota Timberwolves,2022-02-15,MIN vs. CHA,W,126,58,29,10,8,14,0.394,0.236,0.628,6,Regular Season
1610612754,IND,Indiana Pacers,2022-02-15,IND @ MIL,L,119,41,32,8,2,12,0.505,0.415,0.421,-9,Regular Season
1610612755,PHI,Philadelphia 76ers,2022-02-15,PHI vs. BOS,L,87,40,17,7,2,9,0.288,0.25,0.846,-48,Regular Season
1610612756,PHX,Phoenix Suns,2022-02-15,PHX vs. LAC,W,103,52,30,9,4,17,0.489,0.32,0.7,7,Regular Season
1610612763,MEM,Memphis Grizzlies,2022-02-15,MEM @ NOP,W,121,49,29,10,3,13,0.5,0.294,0.63,12,Regular Season
1610612766,CHA,Charlotte Hornets,2022-02-15,CHA @ MIN,L,120,62,31,9,7,14,0.412,0.242,0.757,-6,Regular Season
1610612737,ATL,Atlanta Hawks,2022-02-16,ATL @ ORL,W,130,47,23,7,6,11,0.5,0.545,0.786,21,Regular Season
1610612738,BOS,Boston Celtics,2022-02-16,BOS vs. DET,L,111,30,29,8,6,17,0.545,0.406,0.778,-1,Regular Season
