GAME_ID,GAME_DATE,STAGE,HOME_TEAM_ID,HOME_ABBR,AWAY_TEAM_ID,AWAY_ABBR,HOME_PTS,AWAY_PTS,STATUS,SEASON
0042500101,2026-04-19,Playoffs,1610612765,DET,1610612753,ORL,101,112,3,2025-26
0042500111,2026-04-19,Playoffs,1610612738,BOS,1610612755,PHI,123,91,3,2025-26
0042500141,2026-04-19,Playoffs,1610612760,OKC,1610612756,PHX,119,84,3,2025-26
0042500151,2026-04-19,Playoffs,1610612759,SAS,1610612757,POR,111,98,3,2025-26
0042500122,2026-04-20,Playoffs,1610612752,NYK,1610612737,ATL,106,107,3,2025-26
0042500132,2026-04-20,Playoffs,1610612739,CLE,1610612761,TOR,115,105,3,2025-26
0042500162,2026-04-20,Playoffs,1610612743,DEN,1610612750,MIN,114,119,3,2025-26
0042500112,2026-04-21,Playoffs,1610612738,BOS,1610612755,PHI,97,111,3,2025-26
0042500152,2026-04-21,Playoffs,1610612759,SAS,1610612757,POR,103,106,3,2025-26
0042500172,2026-04-21,Playoffs,1610612747,LAL,1610612745,HOU,101,94,3,2025-26
0042500102,2026-04-22,Playoffs,1610612765,DET,1610612753,ORL,98,83,3,2025-26
0042500142,2026-04-22,Playoffs,1610612760,OKC,1610612756,PHX,120,107,3,2025-26
0042500123,2026-04-23,Playoffs,1610612737,ATL,1610612752,NYK,109,108,3,2025-26
0042500133,2026-04-23,Playoffs,1610612761,TOR,1610612739,CLE,126,104,3,2025-26
0042500163,2026-04-23,Playoffs,1610612750,MIN,1610612743,DEN,113,96,3,2025-26
0042500113,2026-04-24,Playoffs,1610612755,PHI,1610612738,BOS,100,108,3,2025-26
0042500153,2026-04-24,Playoffs,1610612757,POR,1610612759,SAS,108,120,3,2025-26
0042500173,2026-04-24,Playoffs,1610612745,HOU,1610612747,LAL,108,112,3,2025-26
0042500103,2026-04-25,Playoffs,1610612753,ORL,1610612765,DET,113,105,3,2025-26
0042500124,2026-04-25,Playoffs,1610612737,ATL,1610612752,NYK,98,114,3,2025-26
0042500143,2026-04-25,Playoffs,1610612756,PHX,1610612760,OKC,109,121,3,2025-26
0042500164,2026-04-25,Playoffs,1610612750,MIN,1610612743,DEN,112,96,3,2025-26
0042500114,2026-04-26,Playoffs,1610612755,PHI,1610612738,BOS,96,128,3,2025-26
0042500134,2026-04-26,Playoffs,1610612761,TOR,1610612739,CLE,93,89,3,2025-26
0042500154,2026-04-26,Playoffs,1610612757,POR,1610612759,SAS,93,114,3,2025-26
0042500174,2026-04-26,Playoffs,1610612745,HOU,1610612747,LAL,115,96,3,2025-26
0042500104,2026-04-27,Playoffs,1610612753,ORL,1610612765,DET,94,88,3,2025-26
0042500144,2026-04-27,Playoffs,1610612756,PHX,1610612760,OKC,122,131,3,2025-26
0042500165,2026-04-27,Playoffs,1610612743,DEN,1610612750,MIN,125,113,3,2025-26
0042500115,2026-04-28,Playoffs,1610612738,BOS,1610612755,PHI,97,113,3,2025-26
0042500125,2026-04-28,Playoffs,1610612752,NYK,1610612737,ATL,126,97,3,2025-26
0042500155,2026-04-28,Playoffs,1610612759,SAS,1610612757,POR,114,95,3,2025-26
0042500105,2026-04-29,Playoffs,1610612765,DET,1610612753,ORL,116,109,3,2025-26
0042500135,2026-04-29,Playoffs,1610612739,CLE,1610612761,TOR,125,120,3,2025-26
0042500175,2026-04-29,Playoffs,1610612747,LAL,1610612745,HOU,93,99,3,2025-26
0042500116,2026-04-30,Playoffs,1610612755,PHI,1610612738,BOS,106,93,3,2025-26
0042500126,2026-04-30,Playoffs,1610612737,ATL,1610612752,NYK,89,140,3,2025-26
0042500166,2026-04-30,Playoffs,1610612750,MIN,1610612743,DEN,110,98,3,2025-26
0042500106,2026-05-01,Playoffs,1610612753,ORL,1610612765,DET,79,93,3,2025-26
0042500136,2026-05-01,Playoffs,1610612761,TOR,1610612739,CLE,112,110,3,2025-26
0042500176,2026-05-01,Playoffs,1610612745,HOU,1610612747,LAL,78,98,3,2025-26
0042500117,2026-05-02,Playoffs,1610612738,BOS,1610612755,PHI,100,109,3,2025-26
0042500107,2026-05-03,Playoffs,1610612765,DET,1610612753,ORL,116,94,3,2025-26
0042500137,2026-05-03,Playoffs,1610612739,CLE,1610612761,TOR,114,102,3,2025-26
0042500211,2026-05-04,Playoffs,1610612752,NYK,1610612755,PHI,137,98,3,2025-26
0042500231,2026-05-04,Playoffs,1610612759,SAS,1610612750,MIN,102,104,3,2025-26
0042500201,2026-05-05,Playoffs,1610612765,DET,1610612739,CLE,111,101,3,2025-26
0042500221,2026-05-05,Playoffs,1610612760,OKC,1610612747,LAL,108,90,3,2025-26
0042500212,2026-05-06,Playoffs,1610612752,NYK,1610612755,PHI,108,102,3,2025-26
0042500232,2026-05-06,Playoffs,1610612759,SAS,1610612750,MIN,133,95,3,2025-26
0042500202,2026-05-07,Playoffs,1610612765,DET,1610612739,CLE,107,97,3,2025-26
0042500222,2026-05-07,Playoffs,1610612760,OKC,1610612747,LAL,125,107,3,2025-26
0042500213,2026-05-08,Playoffs,1610612755,PHI,1610612752,NYK,94,108,3,2025-26
0042500233,2026-05-08,Playoffs,1610612750,MIN,1610612759,SAS,108,115,3,2025-26
0042500203,2026-05-09,Playoffs,1610612739,CLE,1610612765,DET,116,109,3,2025-26
0042500223,2026-05-09,Playoffs,1610612747,LAL,1610612760,OKC,108,131,3,2025-26
0042500214,2026-05-10,Playoffs,1610612755,PHI,1610612752,NYK,114,144,3,2025-26
0042500234,2026-05-10,Playoffs,1610612750,MIN,1610612759,SAS,114,109,3,2025-26
0042500204,2026-05-11,Playoffs,1610612739,CLE,1610612765,DET,112,103,3,2025-26
0042500224,2026-05-11,Playoffs,1610612747,LAL,1610612760,OKC,110,115,3,2025-26
0042500235,2026-05-12,Playoffs,1610612759,SAS,1610612750,MIN,126,97,3,2025-26
0042500205,2026-05-13,Playoffs,1610612765,DET,1610612739,CLE,113,117,3,2025-26
0042500206,2026-05-15,Playoffs,1610612739,CLE,1610612765,DET,94,115,3,2025-26
0042500236,2026-05-15,Playoffs,1610612750,MIN,1610612759,SAS,109,139,3,2025-26
0042500207,2026-05-17,Playoffs,1610612765,DET,1610612739,CLE,94,125,3,2025-26
0042500311,2026-05-18,Playoffs,1610612760,OKC,1610612759,SAS,115,122,3,2025-26
0042500301,2026-05-19,Playoffs,1610612752,NYK,1610612739,CLE,115,104,3,2025-26
0042500312,2026-05-20,Playoffs,1610612760,OKC,1610612759,SAS,122,113,3,2025-26
0042500302,2026-05-21,Playoffs,1610612752,NYK,1610612739,CLE,109,93,3,2025-26
0042500313,2026-05-22,Playoffs,1610612759,SAS,1610612760,OKC,108,123,3,2025-26
0042500303,2026-05-23,Playoffs,1610612739,CLE,1610612752,NYK,108,121,3,2025-26
0042500314,2026-05-24,Playoffs,1610612759,SAS,1610612760,OKC,103,82,3,2025-26
0042500304,2026-05-25,Playoffs,1610612739,CLE,1610612752,NYK,93,130,3,2025-26
0042500315,2026-05-26,Playoffs,1610612760,OKC,1610612759,SAS,127,114,3,2025-26
0042500316,2026-05-28,Playoffs,1610612759,SAS,1610612760,OKC,118,91,3,2025-26
0042500317,2026-05-30,Playoffs,1610612760,OKC,1610612759,SAS,103,111,3,2025-26
0042500401,2026-06-03,Playoffs,1610612759,SAS,1610612752,NYK,95,105,3,2025-26
0042500402,2026-06-05,Playoffs,1610612759,SAS,1610612752,NYK,104,105,3,2025-26
0042500403,2026-06-08,Playoffs,1610612752,NYK,1610612759,SAS,111,115,3,2025-26
0042500404,2026-06-10,Playoffs,1610612752,NYK,1610612759,SAS,107,106,3,2025-26
0042500405,2026-06-13,Playoffs,1610612759,SAS,1610612752,NYK,90,94,3,2025-26
